,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
4270,1374,22,18.6,50,1.0,1830,7.9,0.0,0.0,0.0,1,1,1
4271,1071,23,17.9,53,1.9,1774,8.1,0.0,0.0,0.0,1,1,1
4272,770,0,17.3,55,0.7,1741,8.1,0.0,0.0,0.0,1,1,1
4273,440,1,16.7,60,0.8,1806,8.8,0.0,0.0,0.0,1,1,1
4274,335,2,16.5,58,0.3,1759,8.1,0.0,0.0,0.0,1,1,1
4275,185,3,17.1,56,0.4,1583,8.2,0.0,0.0,0.0,1,1,1
4276,134,4,17.2,0,0.4,1619,8.8,0.0,0.0,0.0,1,1,1
4277,247,5,16.6,0,0.9,1361,9.7,0.0,0.0,0.0,1,1,1
4278,641,6,16.2,0,0.5,1588,9.3,0.05,0.0,0.0,1,1,1
4279,1502,7,16.8,0,0.8,1387,8.9,0.36,0.0,0.0,1,1,1
4280,2194,8,19.5,50,0.7,1329,8.7,1.19,0.0,0.0,1,1,1
4281,1131,9,21.7,48,1.1,1806,10.2,1.92,0.0,0.0,1,1,1
4282,828,10,23.3,49,1.1,1881,11.9,2.46,0.0,0.0,1,1,1
4283,986,11,25.1,45,0.9,1982,12.3,2.9,0.0,0.0,1,1,1
4284,1139,12,26.3,44,1.8,2000,13.0,3.24,0.0,0.0,1,1,1
4285,1124,13,27.7,39,1.9,1882,12.4,3.33,0.0,0.0,1,1,1
4286,1128,14,28.7,36,2.6,1853,12.1,3.21,0.0,0.0,1,1,1
4287,1258,15,28.4,43,3.1,900,14.6,2.28,0.0,0.0,1,1,1
4288,1497,16,28.1,43,3.4,845,14.3,2.32,0.0,0.0,1,1,1
4289,2060,17,26.9,45,3.5,990,13.9,1.64,0.0,0.0,1,1,1
4290,3245,18,26.0,39,2.7,1950,10.9,1.07,0.0,0.0,1,1,1
4291,2656,19,24.4,44,2.8,1979,11.3,0.45,0.0,0.0,1,1,1
4292,2252,20,23.0,49,2.4,1905,11.7,0.07,0.0,0.0,1,1,1
4293,2140,21,21.8,50,2.1,1950,10.9,0.0,0.0,0.0,1,1,1
4294,1881,22,21.1,54,0.6,2000,11.4,0.0,0.0,0.0,1,1,1
4295,1247,23,20.9,53,1.6,1712,10.9,0.0,0.0,0.0,1,1,1
4296,841,0,20.6,54,2.6,1737,0.0,0.0,0.0,0.0,1,1,1
4297,721,1,20.3,55,1.1,1756,0.0,0.0,0.0,0.0,1,1,1
4298,466,2,20.2,56,2.3,1498,0.0,0.0,0.0,0.0,1,1,1
4299,285,3,20.0,58,1.8,1279,11.4,0.0,0.0,0.0,1,1,1
4300,204,4,19.8,60,1.9,1364,11.8,0.0,0.0,0.0,1,1,1
4301,252,5,19.6,64,0.3,1483,12.5,0.0,0.0,0.0,1,1,1
4302,625,6,19.5,64,0.4,1268,12.5,0.02,0.0,0.0,1,1,1
4303,1427,7,19.9,63,1.1,934,12.6,0.24,0.0,0.0,1,1,1
4304,2234,8,20.5,66,1.7,1062,13.9,0.34,0.0,0.0,1,1,1
4305,1192,9,21.0,67,1.1,1012,14.6,0.54,0.0,0.0,1,1,1
4306,893,10,21.6,68,1.6,980,15.4,0.83,0.0,0.0,1,1,1
4307,949,11,23.1,63,2.6,949,15.6,1.68,0.0,0.0,1,1,1
4308,1184,12,23.1,64,2.6,1250,15.9,1.35,0.0,0.0,1,1,1
4309,1103,13,24.2,58,1.5,1030,15.4,1.66,0.0,0.0,1,1,1
4310,1174,14,25.5,53,2.0,981,15.2,2.5,0.0,0.0,1,1,1
4311,1234,15,25.7,56,1.8,1112,16.2,1.71,0.0,0.0,1,1,1
4312,1592,16,23.6,66,4.2,1208,16.8,0.89,0.0,0.0,1,1,1
4313,2022,17,23.9,65,1.9,1425,16.9,1.02,0.0,0.0,1,1,1
4314,2154,18,23.1,68,2.9,1506,16.8,0.42,0.0,0.0,1,1,1
4315,477,19,22.3,71,2.5,1268,16.7,0.14,0.0,0.0,1,1,1
4316,422,20,20.1,88,2.2,572,18.0,0.0,1.0,0.0,1,1,1
4317,1041,21,19.9,93,1.4,416,18.7,0.0,0.0,0.0,1,1,1
4318,1121,22,19.9,85,1.7,559,17.2,0.0,0.0,0.0,1,1,1
4319,742,23,19.5,89,1.7,304,17.6,0.0,0.0,0.0,1,1,1
4320,507,0,19.1,84,1.6,540,16.3,0.0,0.0,0.0,1,1,1
4321,570,1,18.8,84,0.5,488,16.0,0.0,0.0,0.0,1,1,1
4322,422,2,18.7,83,0.6,469,15.7,0.0,0.0,0.0,1,1,1
4323,238,3,18.4,86,0.6,360,16.0,0.0,0.0,0.0,1,1,1
4324,167,4,18.3,84,0.9,409,15.5,0.0,0.0,0.0,1,1,1
4325,239,5,18.4,84,0.6,352,15.6,0.0,0.0,0.0,1,1,1
4326,505,6,18.6,84,0.7,316,15.8,0.01,0.0,0.0,1,1,1
4327,1150,7,18.9,85,0.6,289,16.3,0.12,0.0,0.0,1,1,1
4328,1937,8,19.3,83,0.6,394,16.3,0.23,0.0,0.0,1,1,1
4329,1200,9,19.8,79,1.3,405,16.0,0.45,0.0,0.0,1,1,1
4330,916,10,21.4,71,1.7,476,15.9,1.43,0.0,0.0,1,1,1
4331,975,11,22.8,66,2.7,1270,16.1,2.76,0.0,0.0,1,1,1
4332,1187,12,23.2,64,3.0,1305,16.0,2.08,0.0,0.0,1,1,1
4333,1134,13,24.0,56,2.6,1282,14.6,2.94,0.0,0.0,1,1,1
4334,1119,14,24.3,58,2.9,1211,15.5,2.92,0.0,0.0,1,1,1
4335,1280,15,24.3,52,3.0,1447,13.8,2.55,0.0,0.0,1,1,1
4336,1571,16,24.7,47,3.0,1594,12.6,2.44,0.0,0.0,1,1,1
4337,2166,17,24.1,41,2.2,1980,10.0,1.9,0.0,0.0,1,1,1
4338,3251,18,23.6,42,2.1,2000,9.9,1.23,0.0,0.0,1,1,1
4339,2650,19,21.2,52,3.6,1856,10.9,0.55,0.0,0.0,1,1,1
4340,2224,20,19.1,64,2.6,1530,12.1,0.06,0.0,0.0,1,1,1
4341,2074,21,18.2,69,2.0,1286,12.4,0.0,0.0,0.0,1,1,1
4342,1732,22,17.3,76,1.7,801,13.0,0.0,0.0,0.0,1,1,1
4343,1158,23,16.4,80,1.5,642,12.9,0.0,0.0,0.0,1,1,1
4344,844,0,15.8,82,1.6,546,12.7,0.0,0.0,0.0,1,1,1
4345,610,1,15.5,82,1.5,513,12.4,0.0,0.0,0.0,1,1,1
4346,470,2,15.2,84,0.7,485,12.5,0.0,0.0,0.0,1,1,1
4347,328,3,15.0,84,1.3,473,12.3,0.0,0.0,0.0,1,1,1
4348,188,4,14.8,85,0.7,478,12.2,0.0,0.0,0.0,1,1,1
4349,265,5,14.4,82,1.2,708,11.3,0.0,0.0,0.0,1,1,1
4350,646,6,14.3,82,0.7,653,11.2,0.05,0.0,0.0,1,1,1
4351,1401,7,14.9,71,0.9,651,9.6,0.47,0.0,0.0,1,1,1
4352,2281,8,16.9,65,1.6,896,10.2,1.21,0.0,0.0,1,1,1
4353,1277,9,18.8,59,1.6,1233,10.6,1.9,0.0,0.0,1,1,1
4354,936,10,20.8,54,1.2,1129,11.1,2.45,0.0,0.0,1,1,1
4355,979,11,22.0,54,2.7,1189,12.2,2.89,0.0,0.0,1,1,1
4356,1134,12,23.7,44,1.3,1624,10.7,3.2,0.0,0.0,1,1,1
4357,1151,13,25.0,47,2.5,1120,12.8,3.34,0.0,0.0,1,1,1
4358,1164,14,25.9,43,2.7,1493,12.3,2.97,0.0,0.0,1,1,1
4359,1280,15,26.9,37,2.7,1850,10.9,2.9,0.0,0.0,1,1,1
4360,1550,16,27.3,38,2.9,1784,11.7,2.41,0.0,0.0,1,1,1
4361,2047,17,27.2,42,2.9,1828,13.1,1.79,0.0,0.0,1,1,1
4362,3119,18,26.4,42,3.1,1995,12.4,0.79,0.0,0.0,1,1,1
4363,2534,19,25.2,53,3.1,1983,0.0,0.51,0.0,0.0,1,1,1
4364,2164,20,23.1,58,2.9,1950,14.3,0.06,0.0,0.0,1,1,1
4365,2070,21,21.9,60,2.5,1551,13.7,0.0,0.0,0.0,1,1,1
4366,1900,22,21.1,59,2.1,1874,12.7,0.0,0.0,0.0,1,1,1
4367,1343,23,20.5,62,2.2,1903,12.9,0.0,0.0,0.0,1,1,1
4368,963,0,20.1,63,1.1,1698,12.8,0.0,0.0,0.0,2,1,1
4369,776,1,19.5,65,0.4,1662,12.7,0.0,0.0,0.0,2,1,1
4370,554,2,19.0,72,1.4,1258,13.8,0.0,0.0,0.0,2,1,1
4371,366,3,18.6,72,1.4,1340,13.4,0.0,0.0,0.0,2,1,1
4372,265,4,18.1,76,1.8,561,13.7,0.0,0.0,0.0,2,1,1
4373,306,5,17.8,75,1.0,1210,13.3,0.0,0.0,0.0,2,1,1
4374,672,6,17.5,76,1.2,1161,13.2,0.05,0.0,0.0,2,1,1
4375,1421,7,18.1,64,0.6,923,11.1,0.47,0.0,0.0,2,1,1
4376,2149,8,20.6,55,0.7,1200,11.2,1.21,0.0,0.0,2,1,1
4377,1219,9,23.1,52,1.7,1012,12.6,1.88,0.0,0.0,2,1,1
4378,862,10,25.3,45,1.3,1371,12.5,2.45,0.0,0.0,2,1,1
4379,1036,11,26.8,38,2.6,1879,11.2,2.99,0.0,0.0,2,1,1
4380,1076,12,28.2,34,2.6,1867,10.8,3.26,0.0,0.0,2,1,1
4381,1093,13,29.4,33,2.2,1535,11.4,3.3,0.0,0.0,2,1,1
4382,1071,14,29.6,31,3.7,1988,10.6,3.25,0.0,0.0,2,1,1
4383,1235,15,29.9,36,3.3,1866,13.2,2.94,0.0,0.0,2,1,1
4384,1488,16,29.9,34,3.2,1912,12.3,2.46,0.0,0.0,2,1,1
4385,2123,17,29.2,35,4.3,1967,12.1,1.87,0.0,0.0,2,1,1
4386,3088,18,28.5,36,3.0,1981,11.9,1.21,0.0,0.0,2,1,1
4387,2505,19,26.8,35,1.9,2000,10.0,0.54,0.0,0.0,2,1,1
4388,2163,20,25.0,39,2.8,2000,10.0,0.06,0.0,0.0,2,1,1
4389,2066,21,23.5,44,1.6,2000,10.5,0.0,0.0,0.0,2,1,1
4390,1991,22,22.7,44,1.5,2000,9.8,0.0,0.0,0.0,2,1,1
4391,1440,23,21.8,49,1.6,1965,10.6,0.0,0.0,0.0,2,1,1
4392,1165,0,20.9,53,1.4,1717,10.9,0.0,0.0,0.0,2,1,1
4393,989,1,20.2,57,0.4,1428,11.4,0.0,0.0,0.0,2,1,1
4394,677,2,19.6,60,1.9,1200,11.6,0.0,0.0,0.0,2,1,1
4395,475,3,18.9,63,1.5,1007,11.6,0.0,0.0,0.0,2,1,1
4396,312,4,18.3,66,1.3,929,11.8,0.0,0.0,0.0,2,1,1
4397,264,5,17.8,69,1.1,951,12.0,0.0,0.0,0.0,2,1,1
4398,342,6,17.7,68,1.3,842,11.7,0.05,0.0,0.0,2,1,1
4399,560,7,18.1,59,0.6,789,9.9,0.47,0.0,0.0,2,1,1
4400,898,8,20.4,54,1.0,828,10.7,1.23,0.0,0.0,2,1,1
4401,1005,9,23.3,43,1.2,1257,10.0,1.91,0.0,0.0,2,1,1
4402,1044,10,25.5,33,1.1,1815,0.0,2.52,0.0,0.0,2,1,1
4403,1094,11,27.3,35,2.3,1537,10.4,2.98,0.0,0.0,2,1,1
4404,1253,12,28.3,30,3.0,1675,9.0,3.29,0.0,0.0,2,1,1
4405,1334,13,29.6,24,2.4,1873,6.8,3.42,0.0,0.0,2,1,1
4406,1396,14,29.8,23,3.6,1945,6.4,3.32,0.0,0.0,2,1,1
4407,1535,15,29.8,24,2.9,1939,7.0,3.0,0.0,0.0,2,1,1
4408,1707,16,29.6,26,3.7,2000,8.0,2.58,0.0,0.0,2,1,1
4409,2025,17,28.9,22,2.7,1965,5.0,1.93,0.0,0.0,2,1,1
4410,2246,18,27.4,29,3.6,2000,7.7,1.19,0.0,0.0,2,1,1
4411,2337,19,25.4,33,2.7,2000,7.9,0.54,0.0,0.0,2,1,1
4412,2338,20,23.4,38,2.3,2000,8.2,0.06,0.0,0.0,2,1,1
4413,2238,21,22.1,44,2.5,2000,9.2,0.0,0.0,0.0,2,1,1
4414,1969,22,21.4,48,1.6,2000,9.9,0.0,0.0,0.0,2,1,1
4415,1490,23,20.6,52,0.5,2000,10.3,0.0,0.0,0.0,2,1,1
4416,1248,0,19.7,55,2.0,1986,10.3,0.0,0.0,0.0,2,1,1
4417,902,1,19.2,57,0.8,1985,10.4,0.0,0.0,0.0,2,1,1
4418,673,2,18.6,60,1.8,1841,10.6,0.0,0.0,0.0,2,1,1
4419,437,3,18.0,64,1.3,1560,11.0,0.0,0.0,0.0,2,1,1
4420,294,4,17.4,65,0.8,1093,10.7,0.0,0.0,0.0,2,1,1
4421,193,5,17.1,66,0.3,1370,10.6,0.0,0.0,0.0,2,1,1
4422,228,6,16.9,62,0.4,1768,9.5,0.06,0.0,0.0,2,1,1
4423,423,7,18.0,54,0.7,1997,8.5,0.51,0.0,0.0,2,1,1
4424,659,8,20.3,47,1.5,1785,8.6,1.05,0.0,0.0,2,1,1
4425,831,9,22.7,39,0.7,1880,8.0,1.91,0.0,0.0,2,1,1
4426,938,10,24.8,34,1.3,1869,7.8,2.09,0.0,0.0,2,1,1
4427,977,11,26.7,30,1.1,1782,7.6,2.83,0.0,0.0,2,1,1
4428,1134,12,28.7,27,1.7,1843,7.8,3.29,0.0,0.0,2,1,1
4429,1393,13,29.4,24,2.7,1905,6.7,3.18,0.0,0.0,2,1,1
4430,1399,14,29.8,26,2.2,1818,8.2,3.2,0.0,0.0,2,1,1
4431,1556,15,30.7,21,2.5,1876,5.8,2.95,0.0,0.0,2,1,1
4432,1834,16,30.4,28,3.6,1790,9.8,2.48,0.0,0.0,2,1,1
4433,2131,17,29.5,29,4.1,1944,9.5,1.84,0.0,0.0,2,1,1
4434,2349,18,29.3,25,2.4,1973,7.2,1.23,0.0,0.0,2,1,1
4435,2514,19,27.4,29,2.4,2000,7.7,0.5,0.0,0.0,2,1,1
4436,2460,20,25.3,32,2.2,1997,7.4,0.06,0.0,0.0,2,1,1
4437,2173,21,24.2,32,2.1,2000,6.4,0.0,0.0,0.0,2,1,1
4438,1741,22,23.0,38,1.2,1996,7.9,0.0,0.0,0.0,2,1,1
4439,1274,23,22.0,44,0.8,1978,9.1,0.0,0.0,0.0,2,1,1
4440,938,0,21.4,45,1.4,1964,8.9,0.0,0.0,0.0,2,1,1
4441,596,1,20.7,47,0.9,1987,8.9,0.0,0.0,0.0,2,1,1
4442,351,2,20.1,49,0.8,1978,9.0,0.0,0.0,0.0,2,1,1
4443,244,3,19.6,51,1.0,1923,9.1,0.0,0.0,0.0,2,1,1
4444,172,4,19.4,56,1.2,1752,10.3,0.0,0.0,0.0,2,1,1
4445,299,5,19.2,56,0.9,1772,10.2,0.0,0.0,0.0,2,1,1
4446,742,6,18.9,53,0.3,1871,9.1,0.04,0.0,0.0,2,1,1
4447,1505,7,19.5,52,0.8,1818,9.3,0.46,0.0,0.0,2,1,1
4448,2287,8,22.1,44,1.4,1435,9.2,1.16,0.0,0.0,2,1,1
4449,1243,9,23.3,37,0.4,1336,7.7,1.28,0.0,0.0,2,1,1
4450,970,10,25.1,40,2.7,1076,10.5,2.37,0.0,0.0,2,1,1
4451,1008,11,26.1,37,2.4,1079,10.2,2.79,0.0,0.0,2,1,1
4452,1152,12,26.3,36,3.1,1377,10.0,2.61,0.0,0.0,2,1,1
4453,1085,13,27.4,30,2.0,1768,8.2,3.03,0.0,0.0,2,1,1
4454,1148,14,26.5,43,3.9,1671,12.8,2.36,0.0,0.0,2,1,1
4455,1249,15,25.5,43,2.9,1996,11.9,1.71,0.0,0.0,2,1,1
4456,1671,16,25.5,43,3.2,1892,11.9,1.72,0.0,0.0,2,1,1
4457,2190,17,24.9,46,2.0,1855,12.4,0.91,0.0,0.0,2,1,1
4458,3380,18,24.4,48,1.9,1998,12.6,0.56,0.0,0.0,2,1,1
4459,2788,19,23.9,51,2.3,2000,13.1,0.12,0.0,0.0,2,1,1
4460,2508,20,23.4,43,1.1,2000,10.0,0.01,0.0,0.0,2,1,1
4461,2377,21,22.6,62,1.1,1363,14.9,0.0,0.0,0.0,2,1,1
4462,2000,22,22.0,64,1.8,1211,14.8,0.0,0.0,0.0,2,1,1
4463,1354,23,21.4,68,2.7,972,15.2,0.0,0.0,0.0,2,1,1
4464,927,0,20.5,71,2.8,1204,15.0,0.0,0.0,0.0,2,1,1
4465,742,1,20.0,67,0.7,1426,13.6,0.0,0.0,0.0,2,1,1
4466,448,2,19.7,66,0.5,1591,13.1,0.0,0.0,0.0,2,1,1
4467,314,3,19.1,72,0.6,1370,13.9,0.0,0.0,0.0,2,1,1
4468,214,4,18.5,72,0.6,1168,13.3,0.0,0.0,0.0,2,1,1
4469,282,5,18.1,73,0.5,1182,13.1,0.0,0.0,0.0,2,1,1
4470,733,6,17.8,73,0.4,1188,12.8,0.04,0.0,0.0,2,1,1
4471,1602,7,18.8,64,0.7,1099,11.8,0.48,0.0,0.0,2,1,1
4472,2322,8,21.5,58,1.1,1021,12.8,1.21,0.0,0.0,2,1,1
4473,1344,9,23.5,51,1.4,1169,12.7,1.82,0.0,0.0,2,1,1
4474,959,10,25.5,43,1.0,1568,11.9,2.49,0.0,0.0,2,1,1
4475,974,11,26.8,37,1.6,1639,10.8,2.91,0.0,0.0,2,1,1
4476,1111,12,28.2,35,1.2,1411,11.2,3.23,0.0,0.0,2,1,1
4477,1058,13,28.6,34,2.0,1274,11.1,2.82,0.0,0.0,2,1,1
4478,1120,14,28.9,34,2.7,1328,11.4,2.06,0.0,0.0,2,1,1
4479,1250,15,29.0,38,3.4,749,13.2,2.12,0.0,0.0,2,1,1
4480,1434,16,28.8,38,3.1,1027,13.0,2.14,0.0,0.0,2,1,1
4481,2115,17,28.1,37,3.6,1346,12.0,1.56,0.0,0.0,2,1,1
4482,3227,18,27.1,40,2.8,1811,12.3,1.0,0.0,0.0,2,1,1
4483,2615,19,25.5,43,3.1,1760,11.9,0.41,0.0,0.0,2,1,1
4484,2346,20,24.0,46,2.8,1896,11.6,0.06,0.0,0.0,2,1,1
4485,2404,21,23.3,51,1.7,1654,12.5,0.0,0.0,0.0,2,1,1
4486,2237,22,22.4,54,2.5,1778,12.6,0.0,0.0,0.0,2,1,1
4487,1646,23,21.9,56,0.7,1898,12.7,0.0,0.0,0.0,2,1,1
4488,1268,0,21.2,60,0.9,1789,13.1,0.0,0.0,0.0,2,0,1
4489,1031,1,20.6,63,0.6,1670,13.3,0.0,0.0,0.0,2,0,1
4490,792,2,20.1,65,1.0,1435,13.3,0.0,0.0,0.0,2,0,1
4491,562,3,19.6,68,1.7,1260,13.5,0.0,0.0,0.0,2,0,1
4492,332,4,19.2,68,0.8,1181,13.1,0.0,0.0,0.0,2,0,1
4493,218,5,18.7,73,1.4,1065,13.7,0.0,0.0,0.0,2,0,1
4494,351,6,18.5,73,1.1,1028,13.5,0.06,0.0,0.0,2,0,1
4495,536,7,19.3,63,0.7,916,12.0,0.46,0.0,0.0,2,0,1
4496,799,8,21.2,59,1.2,794,12.8,1.13,0.0,0.0,2,0,1
4497,925,9,22.9,56,2.3,763,13.6,1.74,0.0,0.0,2,0,1
4498,1087,10,24.3,53,2.9,949,14.1,2.37,0.0,0.0,2,0,1
4499,1152,11,25.8,52,2.1,905,15.1,2.84,0.0,0.0,2,0,1
4500,1400,12,27.3,51,2.8,703,16.2,3.16,0.0,0.0,2,0,1
4501,1444,13,27.3,52,3.1,613,16.5,3.21,0.0,0.0,2,0,1
4502,1603,14,27.4,50,3.5,615,16.0,3.01,0.0,0.0,2,0,1
4503,1674,15,27.6,49,3.7,656,15.9,2.79,0.0,0.0,2,0,1
4504,1940,16,27.9,47,2.8,824,15.5,2.36,0.0,0.0,2,0,1
4505,2104,17,27.4,48,2.7,1084,15.4,1.8,0.0,0.0,2,0,1
4506,2162,18,26.6,52,2.5,1368,15.9,1.09,0.0,0.0,2,0,1
4507,2163,19,24.9,56,3.1,1469,15.5,0.51,0.0,0.0,2,0,1
4508,2145,20,23.4,64,1.8,1144,16.1,0.07,0.0,0.0,2,0,1
4509,1935,21,22.1,72,2.5,923,16.8,0.0,0.0,0.0,2,0,1
4510,1624,22,20.8,78,1.8,763,16.8,0.0,0.0,0.0,2,0,1
4511,1251,23,20.1,77,3.1,797,15.9,0.0,0.0,0.0,2,0,1
4512,978,0,19.6,82,1.7,628,16.4,0.0,0.0,0.0,2,1,1
4513,606,1,19.1,86,1.8,522,16.6,0.0,0.0,0.0,2,1,1
4514,418,2,18.8,88,0.3,500,16.7,0.0,0.0,0.0,2,1,1
4515,275,3,18.4,88,1.6,465,16.3,0.0,0.0,0.0,2,1,1
4516,191,4,18.1,88,1.8,458,16.0,0.0,0.0,0.0,2,1,1
4517,288,5,17.8,91,2.2,393,16.3,0.0,0.0,0.0,2,1,1
4518,716,6,18.1,88,1.1,272,16.0,0.03,0.0,0.0,2,1,1
4519,1551,7,18.6,85,2.0,307,16.0,0.16,0.0,0.0,2,1,1
4520,2317,8,18.9,82,2.3,326,15.7,0.44,0.0,0.0,2,1,1
4521,1342,9,20.5,73,1.6,364,15.4,1.23,0.0,0.0,2,1,1
4522,914,10,22.0,69,2.0,488,16.0,2.04,0.0,0.0,2,1,1
4523,967,11,23.4,62,1.8,603,15.6,2.87,0.0,0.0,2,1,1
4524,1099,12,25.0,56,3.0,715,15.6,3.19,0.0,0.0,2,1,1
4525,1071,13,26.7,47,2.4,806,14.4,3.26,0.0,0.0,2,1,1
4526,1116,14,28.2,44,1.7,644,14.7,3.11,0.0,0.0,2,1,1
4527,1171,15,29.3,41,2.0,609,14.6,2.63,0.0,0.0,2,1,1
4528,1442,16,29.3,41,2.0,905,14.6,1.95,0.0,0.0,2,1,1
4529,2002,17,28.2,51,3.3,879,17.0,1.73,0.0,0.0,2,1,1
4530,3221,18,25.6,57,2.7,1217,16.4,0.96,0.0,0.0,2,1,1
4531,2649,19,24.0,60,2.8,1379,15.7,0.38,0.0,0.0,2,1,1
4532,2278,20,22.8,67,1.6,1219,16.3,0.06,0.0,0.0,2,1,1
4533,2161,21,21.5,69,2.6,942,15.5,0.0,0.0,0.0,2,1,1
4534,1939,22,20.9,71,1.0,763,15.4,0.0,0.0,0.0,2,1,1
4535,1290,23,20.3,77,1.3,770,16.1,0.0,0.0,0.0,2,1,1
4536,926,0,19.1,82,2.2,874,15.9,0.0,0.0,0.0,2,1,1
4537,769,1,18.8,84,1.7,658,16.0,0.0,0.0,0.0,2,1,1
4538,525,2,18.6,84,2.5,619,15.8,0.0,0.0,0.0,2,1,1
4539,365,3,18.6,83,2.9,889,15.6,0.0,0.0,0.0,2,1,1
4540,255,4,18.5,82,2.0,1072,15.3,0.0,0.0,0.0,2,1,1
4541,299,5,18.6,81,0.8,1205,15.2,0.0,0.0,0.0,2,1,1
4542,744,6,18.8,78,2.0,1259,14.8,0.01,0.0,0.0,2,1,1
4543,1544,7,19.1,73,2.0,1300,14.1,0.3,0.0,0.0,2,1,1
4544,2348,8,19.7,69,2.0,1448,13.8,0.54,0.0,0.0,2,1,1
4545,1283,9,21.2,62,1.7,1384,13.6,1.45,0.0,0.0,2,1,1
4546,1002,10,21.9,62,1.7,1664,14.2,1.36,0.0,0.0,2,1,1
4547,1095,11,21.9,64,2.4,1359,14.7,1.03,0.0,0.0,2,1,1
4548,1256,12,23.1,56,1.6,1222,13.8,1.71,0.0,0.0,2,1,1
4549,1314,13,24.2,58,1.9,1015,15.4,1.87,0.0,0.0,2,1,1
4550,1249,14,25.0,54,2.2,1146,15.0,1.86,0.0,0.0,2,1,1
4551,1416,15,26.2,51,3.3,1104,15.2,2.87,0.0,0.0,2,1,1
4552,1668,16,26.6,49,3.2,1200,15.0,2.35,0.0,0.0,2,1,1
4553,2314,17,26.9,49,2.3,1210,15.2,1.72,0.0,0.0,2,1,1
4554,3309,18,26.2,54,2.2,1183,16.1,0.88,0.0,0.0,2,1,1
4555,2797,19,24.5,63,3.1,970,16.9,0.46,0.0,0.0,2,1,1
4556,2476,20,22.6,71,1.8,856,17.0,0.11,0.0,0.0,2,1,1
4557,2337,21,21.2,77,1.7,638,16.9,0.0,0.0,0.0,2,1,1
4558,2140,22,20.5,78,0.9,550,16.5,0.0,0.0,0.0,2,1,1
4559,1672,23,20.0,79,1.4,510,16.2,0.0,0.0,0.0,2,1,1
4560,1247,0,19.7,83,1.5,390,16.7,0.0,0.0,0.0,2,1,1
4561,1029,1,19.7,81,0.6,419,16.3,0.0,0.0,0.0,2,1,1
4562,732,2,19.4,84,0.7,382,16.6,0.0,0.0,0.0,2,1,1
4563,535,3,19.1,84,0.6,421,16.3,0.0,0.0,0.0,2,1,1
4564,352,4,19.0,83,0.4,473,16.0,0.0,0.0,0.0,2,1,1
4565,262,5,19.0,85,0.4,467,16.4,0.0,0.0,0.0,2,1,1
4566,381,6,19.0,84,0.5,440,16.2,0.05,0.0,0.0,2,1,1
4567,616,7,20.2,73,1.1,708,15.1,0.41,0.0,0.0,2,1,1
4568,963,8,21.9,62,0.9,1071,14.2,1.03,0.0,0.0,2,1,1
4569,1102,9,24.0,55,1.8,1411,14.3,1.81,0.0,0.0,2,1,1
4570,1156,10,25.8,49,1.3,1442,14.2,2.42,0.0,0.0,2,1,1
4571,1200,11,27.2,46,1.7,1301,14.5,2.88,0.0,0.0,2,1,1
4572,1462,12,28.2,42,1.4,1563,14.0,2.84,0.0,0.0,2,1,1
4573,1583,13,28.8,42,2.0,1438,14.6,2.38,0.0,0.0,2,1,1
4574,1744,14,30.1,35,1.4,1583,12.9,2.53,0.0,0.0,2,1,1
4575,1890,15,29.6,40,2.5,1546,14.5,1.96,0.0,0.0,2,1,1
4576,2297,16,28.7,40,2.5,1474,13.7,1.0,0.0,0.0,2,1,1
4577,2355,17,28.2,39,2.9,1653,12.9,0.7,0.0,0.0,2,1,1
4578,1934,18,27.3,42,1.2,2000,13.2,0.19,0.0,0.0,2,1,1
4579,1058,19,25.7,47,1.8,2000,13.5,0.04,0.0,0.0,2,1,1
4580,246,20,23.7,62,1.6,1402,15.9,0.0,0.4,0.0,2,1,1
4581,225,21,22.4,72,1.5,1816,17.0,0.0,0.1,0.0,2,1,1
4582,776,22,21.0,75,1.3,2000,16.3,0.0,0.0,0.0,2,1,1
4583,766,23,20.7,66,1.6,2000,14.1,0.0,0.0,0.0,2,1,1
4584,483,0,20.2,66,1.5,2000,13.6,0.0,0.0,0.0,2,1,1
4585,375,1,19.7,71,1.2,1986,14.2,0.0,0.5,0.0,2,1,1
4586,162,2,19.2,69,1.3,2000,13.3,0.0,0.0,0.0,2,1,1
4587,150,3,18.6,78,0.8,1997,14.6,0.0,0.0,0.0,2,1,1
4588,174,4,18.3,72,1.7,2000,13.1,0.0,0.0,0.0,2,1,1
4589,138,5,18.4,70,1.4,2000,12.8,0.0,0.0,0.0,2,1,1
4590,216,6,18.3,71,0.9,2000,12.9,0.0,0.0,0.0,2,1,1
4591,313,7,18.4,68,0.6,2000,12.3,0.04,0.0,0.0,2,1,1
4592,619,8,19.0,65,2.0,2000,12.2,0.28,0.0,0.0,2,1,1
4593,786,9,19.2,65,1.4,2000,12.4,0.34,0.0,0.0,2,1,1
4594,942,10,20.2,62,1.8,2000,12.6,0.82,0.0,0.0,2,1,1
4595,1074,11,21.3,56,1.5,1989,12.1,1.18,0.0,0.0,2,1,1
4596,1442,12,23.2,50,2.2,1988,12.1,2.45,0.0,0.0,2,1,1
4597,1752,13,24.2,48,1.2,1968,12.4,2.19,0.0,0.0,2,1,1
