,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
7899,25,3,6,5,4,4,6,7,3,7,7,6,9,0,8,8,7
7900,5,4,8,5,6,5,7,9,6,3,8,6,9,4,11,8,11
7901,12,6,10,9,8,8,11,6,2,4,9,4,6,9,6,2,8
7902,1,4,7,5,5,4,8,6,7,7,6,7,5,2,9,8,9
7903,2,3,7,4,5,2,5,9,6,7,12,9,9,2,10,3,7
7904,1,7,10,9,8,8,8,7,5,6,10,6,6,3,9,7,10
7905,21,6,9,6,7,3,1,12,4,4,12,12,8,2,10,1,7
7906,6,5,7,7,5,6,7,7,5,2,7,6,11,5,8,8,8
7907,16,5,6,5,8,5,8,9,5,2,8,9,10,3,9,6,8
7908,10,4,5,6,3,3,4,8,2,7,10,9,11,3,8,3,7
7909,10,5,8,7,6,5,3,9,2,6,10,11,11,3,8,3,6
7910,21,5,11,8,8,2,6,8,5,3,8,14,8,3,9,0,8
7911,10,6,8,8,6,6,8,6,1,6,10,4,9,5,7,5,11
7912,16,6,10,8,7,7,8,5,8,5,7,6,5,5,7,8,8
7913,14,7,13,5,7,4,6,6,5,5,6,4,8,5,7,5,7
7914,3,3,3,4,2,2,7,7,6,7,7,6,5,2,8,3,7
7915,10,3,3,5,2,2,6,8,2,7,10,7,9,3,8,2,7
7916,11,2,3,2,4,1,0,2,5,6,0,0,7,0,8,0,8
7917,3,3,6,4,4,4,7,7,6,6,6,6,5,3,8,3,7
7918,21,3,10,5,8,2,7,8,4,3,7,14,8,3,9,0,8
7919,1,4,6,6,6,7,7,8,5,5,8,6,9,6,9,8,8
7920,21,4,8,6,6,1,7,8,4,3,7,14,8,3,9,0,8
7921,21,2,1,4,2,1,7,12,3,3,7,11,8,2,10,1,8
7922,19,10,15,9,8,5,6,10,3,7,12,7,6,3,9,6,5
7923,11,1,3,2,1,1,6,4,0,6,8,3,10,0,7,1,8
7924,18,6,9,7,6,4,8,7,4,8,11,6,8,2,9,5,8
7925,25,4,8,6,6,3,7,8,2,10,12,6,8,1,9,6,8
7926,10,4,6,4,4,1,4,7,9,1,7,6,11,3,8,2,11
7927,18,5,12,5,6,3,8,6,4,5,13,6,8,2,9,3,7
7928,11,2,7,3,5,3,4,4,4,6,3,1,7,1,6,1,6
7929,6,4,6,6,4,5,7,9,6,3,6,6,10,4,7,7,7
7930,12,5,4,6,6,3,7,7,12,2,7,9,8,9,6,0,8
7931,0,6,13,5,7,3,8,1,2,2,9,4,12,3,5,4,6
7932,2,1,1,2,2,1,6,8,6,7,8,8,12,1,9,4,10
7933,4,3,6,5,4,3,10,6,2,7,11,4,9,2,8,5,12
7934,20,8,10,9,8,5,3,9,5,7,10,10,9,3,9,2,6
7935,15,3,1,4,3,2,5,10,3,5,9,8,4,3,10,3,7
7936,9,2,8,2,6,1,14,3,5,4,13,3,9,0,7,0,8
7937,0,2,7,5,5,4,8,5,2,3,7,2,6,2,5,3,7
7938,6,5,11,6,8,5,5,6,6,6,6,6,11,2,9,4,8
7939,19,3,3,4,4,2,7,12,3,6,7,11,8,2,11,1,8
7940,10,5,9,6,7,4,6,7,4,8,7,6,9,3,8,5,9
7941,1,1,3,3,1,2,8,7,2,5,10,5,7,1,8,4,9
7942,9,2,10,3,8,1,11,3,10,3,13,7,13,1,6,0,8
7943,23,4,8,6,7,6,9,8,2,5,7,5,6,3,8,7,8
7944,3,3,8,4,6,4,8,8,6,5,9,6,4,3,8,3,6
7945,25,2,2,3,3,2,7,7,5,9,6,6,8,1,8,7,8
7946,18,6,9,7,6,4,6,7,4,7,11,9,9,3,9,5,4
7947,20,5,10,6,8,3,7,4,15,6,7,14,8,3,9,0,8
7948,14,4,7,5,5,2,7,8,8,8,7,7,7,3,8,4,8
7949,10,4,5,7,4,4,6,7,1,7,10,6,9,3,8,3,7
7950,23,4,10,5,7,2,7,7,5,4,7,6,8,3,8,4,8
7951,1,3,5,5,3,3,8,7,2,6,10,5,7,2,8,4,10
7952,20,5,9,7,6,4,6,8,6,7,7,10,10,3,9,1,8
7953,1,4,9,6,6,8,9,6,4,4,7,7,8,8,8,8,7
7954,15,2,3,3,2,2,5,10,3,4,10,8,4,1,9,3,7
7955,1,7,15,7,8,8,6,8,3,6,9,6,7,8,5,8,6
7956,18,5,9,6,7,3,7,5,6,10,5,6,10,0,9,9,8
7957,14,7,12,5,7,3,8,7,6,5,9,4,7,5,9,5,8
7958,22,3,3,4,2,2,9,11,3,2,5,9,8,6,11,0,8
7959,22,4,3,6,5,3,5,8,5,1,7,8,8,8,9,0,8
7960,12,8,10,12,7,9,10,6,2,5,9,4,6,13,8,3,9
7961,7,5,8,7,6,6,8,8,7,7,7,6,7,3,8,4,7
7962,21,4,11,6,8,4,5,11,2,3,8,11,9,2,10,1,8
7963,15,7,11,8,8,7,6,9,8,6,8,7,9,3,10,8,9
7964,19,7,9,6,4,2,6,9,3,8,13,6,7,2,8,5,5
7965,18,3,7,5,5,7,8,9,4,4,7,6,7,2,7,8,1
7966,14,5,10,5,8,4,8,6,8,5,10,4,8,3,8,3,8
7967,21,2,6,4,4,1,8,8,4,2,6,13,8,3,10,0,8
7968,14,4,7,5,5,3,8,6,7,4,10,5,9,3,8,3,7
7969,10,4,3,4,5,1,4,8,9,1,7,6,11,3,8,2,11
7970,25,2,3,2,1,1,7,7,5,8,6,6,8,1,8,6,8
7971,17,4,5,7,4,6,5,9,4,3,6,4,9,8,5,7,9
7972,6,1,0,2,0,0,8,6,5,5,6,6,9,1,7,5,10
7973,5,3,3,3,4,1,1,14,5,3,12,9,5,0,8,2,6
7974,12,2,1,2,2,1,7,6,10,0,7,8,8,6,6,0,8
7975,10,5,9,6,7,6,5,6,5,7,6,6,13,5,7,8,9
7976,19,3,6,4,4,3,6,11,3,5,11,8,5,3,12,2,5
7977,18,5,5,6,8,3,7,6,6,9,5,6,10,0,9,9,8
7978,7,2,4,4,3,3,7,7,3,5,10,6,8,3,8,3,8
7979,5,3,3,3,4,1,1,11,5,7,11,11,9,0,8,2,6
7980,24,2,3,3,1,1,4,10,2,7,11,10,5,0,10,2,4
7981,19,6,9,5,4,3,7,9,2,6,12,7,6,2,9,4,6
7982,13,3,9,4,6,2,7,7,14,2,5,6,8,5,8,0,8
7983,6,5,11,7,8,5,5,6,6,7,6,5,9,4,9,4,7
7984,15,2,4,4,3,2,8,8,2,5,13,4,4,1,10,2,9
7985,15,8,9,6,5,3,7,10,6,5,14,5,4,4,10,4,7
7986,1,3,8,5,6,4,8,7,7,6,7,6,6,2,8,8,10
7987,22,5,11,8,8,7,10,8,5,1,6,10,7,9,13,1,5
7988,25,3,7,5,5,4,7,7,2,7,7,6,8,0,9,9,7
7989,18,6,8,7,6,4,7,8,4,8,11,8,7,2,9,5,6
7990,5,6,10,9,8,4,4,14,3,4,13,7,3,1,10,2,6
7991,9,2,6,2,4,1,9,7,0,8,11,5,6,0,7,1,7
7992,14,7,11,9,8,11,8,9,6,2,7,7,8,9,9,6,12
7993,16,7,8,7,9,6,8,7,6,3,8,8,11,3,8,6,8
7994,24,7,9,7,6,5,5,9,1,8,10,10,6,3,11,5,3
7995,10,6,8,8,6,4,7,8,1,7,10,5,8,3,8,3,8
7996,25,2,7,3,5,1,7,7,3,13,9,6,8,0,8,8,8
7997,6,5,11,6,8,3,8,7,8,8,6,6,9,2,7,5,10
7998,1,11,14,8,8,5,9,6,5,6,11,4,9,6,6,7,10
7999,12,5,10,6,8,6,7,6,6,5,7,7,9,8,5,2,9
8000,7,3,9,4,6,4,7,7,12,1,7,6,8,3,8,0,8
8001,0,1,3,2,1,1,11,3,3,2,10,2,9,1,6,1,8
8002,0,5,8,6,6,6,8,9,7,4,6,6,8,3,7,7,5
8003,22,7,9,9,8,11,9,8,6,5,7,5,8,11,10,9,4
8004,11,2,5,3,4,2,4,4,4,7,2,1,6,0,7,1,6
8005,19,5,10,6,8,6,6,6,7,7,7,6,8,4,11,7,7
8006,15,3,4,5,3,2,6,11,5,2,12,5,2,1,10,3,9
8007,9,0,0,1,1,0,12,4,5,3,12,4,11,0,7,0,8
8008,24,8,11,8,8,4,4,9,1,9,10,10,5,2,9,4,3
8009,13,4,7,6,5,4,4,9,3,3,9,9,9,6,7,1,7
8010,4,3,5,5,3,2,7,7,2,8,11,5,9,2,8,4,9
8011,22,5,9,5,4,4,9,8,3,3,6,8,6,9,10,2,6
8012,25,2,4,4,3,2,8,7,2,9,12,5,9,1,8,5,9
8013,21,6,9,6,7,3,2,11,3,3,10,11,8,2,10,1,8
8014,22,4,8,6,6,9,9,7,5,1,7,6,8,10,11,2,7
8015,20,8,10,8,8,7,5,7,5,8,8,6,9,8,8,6,1
8016,11,6,10,5,5,3,9,2,3,3,11,8,11,3,10,4,10
8017,0,3,11,6,8,4,12,3,3,3,10,1,9,2,6,3,8
8018,8,2,10,3,8,4,7,7,0,7,7,6,8,0,8,3,8
8019,21,5,11,8,8,9,8,8,4,2,7,8,8,8,10,6,8
8020,14,6,10,8,8,10,8,8,6,2,7,7,8,10,9,5,8
8021,22,5,10,7,8,9,8,8,5,3,7,9,8,6,8,3,7
8022,12,3,3,5,1,2,5,7,4,4,10,10,10,6,6,2,8
8023,1,4,10,5,7,7,8,8,6,6,7,6,6,6,8,6,10
8024,13,7,12,8,6,4,12,4,5,3,13,0,7,5,7,0,7
8025,15,4,8,5,6,4,5,11,4,6,11,9,4,4,10,4,7
8026,18,3,7,4,5,3,8,8,5,7,5,5,5,0,7,8,8
8027,5,4,9,6,7,4,2,12,3,6,12,11,6,1,10,2,5
8028,16,4,6,6,9,3,8,7,9,6,6,6,9,3,8,5,9
8029,0,2,4,3,3,1,8,2,2,1,7,2,8,2,7,2,7
8030,1,7,11,9,8,9,9,7,4,6,9,5,6,3,8,6,9
8031,4,5,9,6,7,7,7,7,4,8,7,6,8,6,8,6,10
8032,7,5,9,8,7,5,7,7,3,6,10,6,8,3,8,3,7
8033,22,3,3,3,2,2,5,10,3,2,9,8,7,5,11,1,6
8034,1,3,9,4,6,5,8,7,6,6,7,6,5,2,8,7,9
8035,21,7,8,6,6,4,3,11,1,3,9,10,8,4,9,1,8
8036,16,5,7,6,9,6,7,10,5,2,5,8,12,3,10,6,8
8037,16,5,6,6,8,5,8,7,6,3,8,8,11,3,9,6,7
8038,6,5,9,5,7,4,5,7,6,6,10,8,9,2,9,5,9
8039,1,3,6,4,4,4,8,7,3,4,7,6,7,3,8,5,8
8040,5,1,3,3,1,1,8,10,2,5,13,5,4,1,9,1,8
8041,4,2,6,3,4,3,6,7,6,8,6,5,10,2,8,5,9
8042,20,5,9,6,7,4,3,8,5,6,9,8,10,3,9,2,5
8043,0,4,8,6,6,6,8,9,7,5,6,6,8,3,7,7,4
8044,25,4,8,5,6,2,7,7,4,14,9,6,8,0,8,8,8
8045,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
8046,5,4,11,4,8,2,1,14,5,3,12,10,5,0,8,3,6
8047,19,4,8,5,6,3,6,11,3,7,9,11,7,5,12,1,7
8048,13,4,4,4,6,2,7,7,14,2,4,6,8,6,8,0,8
8049,21,4,9,5,7,2,5,9,5,2,8,13,8,3,10,0,8
8050,13,3,4,5,3,2,7,9,3,4,10,6,6,5,9,0,7
8051,24,7,9,7,7,5,6,8,1,8,8,9,5,4,11,6,4
8052,13,4,8,5,6,2,7,7,14,2,4,6,8,6,8,0,8
8053,11,4,9,4,4,2,10,4,3,3,11,6,10,3,10,4,10
8054,18,4,11,5,8,5,8,8,8,6,7,4,6,2,7,8,8
8055,21,4,10,6,8,3,7,9,4,2,6,13,8,3,10,0,8
8056,10,4,5,4,8,2,3,7,8,2,7,5,11,4,8,2,11
8057,11,2,6,4,4,2,9,4,1,7,10,3,10,0,7,2,10
8058,1,5,10,5,8,4,6,8,10,7,7,5,7,2,8,9,10
8059,20,4,6,6,4,3,5,8,7,8,9,10,10,3,9,1,8
8060,14,4,9,6,7,8,8,8,5,1,7,7,8,8,9,4,9
8061,4,7,10,5,5,3,8,6,4,7,10,6,9,2,10,8,8
8062,9,0,0,1,1,0,12,4,5,3,12,4,11,0,7,0,8
8063,12,8,10,8,5,4,5,9,5,5,4,4,11,9,11,2,7
8064,6,3,9,4,7,2,7,6,8,8,6,5,10,2,8,6,11
8065,1,4,2,4,3,4,7,7,5,6,6,6,6,2,8,6,9
8066,18,3,7,4,5,3,8,8,5,7,5,6,8,0,8,8,8
8067,2,5,8,6,6,3,4,8,5,7,11,10,12,2,9,3,7
8068,10,4,4,4,6,2,3,7,8,2,7,6,11,4,8,2,11
8069,19,9,15,8,8,3,7,8,3,9,13,5,6,2,8,5,5
8070,0,2,4,4,3,2,8,2,2,2,7,2,8,2,6,2,7
8071,22,4,5,5,3,3,4,10,2,2,10,9,8,6,11,1,7
8072,24,6,7,6,5,3,2,11,4,5,12,12,7,2,11,2,6
8073,14,3,8,5,6,2,7,8,8,7,7,7,8,3,8,4,8
8074,14,4,9,5,6,2,8,8,9,7,6,7,9,3,8,4,8
8075,23,2,2,4,3,2,8,7,3,9,6,6,8,2,8,6,8
8076,7,2,2,3,3,2,8,7,6,6,7,6,7,3,8,3,7
8077,23,2,3,4,2,1,6,8,1,8,10,8,9,2,8,3,7
8078,23,2,3,3,1,1,8,7,2,8,10,5,7,2,8,3,8
8079,7,2,1,2,2,2,7,7,6,5,7,6,8,3,8,3,8
8080,1,6,11,8,8,12,8,7,5,4,7,7,7,8,10,10,10
8081,17,3,7,5,5,5,6,7,3,3,6,6,9,5,9,7,5
8082,21,2,2,4,3,1,7,12,2,3,6,11,9,2,11,1,8
8083,4,4,10,5,8,5,7,7,6,9,7,6,10,3,8,6,8
8084,24,3,5,4,8,6,9,10,3,3,6,8,9,3,12,6,6
8085,22,10,10,9,5,4,5,9,3,2,7,10,8,10,11,1,6
8086,22,9,12,9,6,5,4,7,2,4,7,10,8,10,10,2,5
8087,14,6,9,8,8,7,7,5,4,5,9,4,8,3,7,5,6
8088,3,4,4,5,6,3,5,7,10,9,7,6,5,3,8,4,8
8089,13,2,4,4,3,2,7,8,3,4,10,6,7,5,8,1,7
8090,22,4,3,4,2,2,4,10,2,2,9,9,7,5,11,1,6
8091,21,3,7,4,5,2,8,9,3,1,6,12,8,2,10,0,8
8092,14,5,10,6,8,5,8,6,9,4,7,5,8,3,8,3,8
8093,22,5,11,8,8,4,6,8,5,2,7,8,8,9,9,0,8
8094,18,4,5,6,5,6,8,7,5,5,7,6,7,5,8,9,10
8095,1,5,11,5,8,5,7,9,10,7,8,5,6,2,8,10,11
8096,23,6,11,9,8,4,4,9,3,9,11,12,10,3,9,4,5
8097,16,4,5,5,7,4,9,9,6,3,4,8,11,3,9,6,10
8098,16,3,6,4,5,2,8,5,8,7,7,4,8,3,8,4,8
8099,1,2,0,2,1,1,7,7,7,5,7,6,7,1,8,7,8
8100,7,9,13,8,7,5,5,8,5,4,9,10,10,7,11,5,9
8101,2,3,5,4,3,1,4,9,5,7,12,10,11,1,9,2,7
8102,9,7,11,6,8,4,8,9,3,3,13,4,5,2,9,8,9
8103,4,2,1,2,2,1,4,7,5,8,7,6,13,0,8,7,9
8104,16,5,8,6,8,3,8,7,8,6,6,6,8,3,8,5,9
8105,9,5,6,4,9,3,10,5,2,6,9,5,7,3,8,4,11
8106,22,6,10,9,8,8,6,12,2,2,7,8,8,7,12,1,8
8107,20,3,7,4,5,1,8,5,13,5,7,13,8,3,9,0,8
8108,5,5,11,6,8,5,4,10,5,6,11,11,6,2,10,3,5
8109,6,3,7,4,5,2,7,6,8,9,8,4,12,1,9,5,10
8110,3,7,10,6,6,4,8,5,5,5,11,4,7,5,6,6,10
8111,13,5,10,7,7,8,7,8,3,5,7,6,7,7,8,8,2
8112,6,6,11,6,6,3,7,7,6,5,9,6,6,4,7,5,6
8113,0,3,8,4,6,3,6,4,2,0,6,2,8,2,6,1,7
8114,7,6,8,9,6,5,10,7,4,6,11,2,6,4,9,4,10
8115,14,2,3,3,2,2,8,7,6,4,9,5,8,2,8,2,8
8116,23,4,9,5,4,3,9,6,2,7,11,3,7,3,8,4,9
8117,15,6,11,6,8,3,4,14,8,1,11,6,3,1,10,4,8
8118,0,3,5,6,3,2,9,2,2,2,8,2,10,3,7,2,8
8119,1,4,9,4,7,6,7,9,8,6,7,5,7,2,7,7,10
8120,17,3,5,5,3,3,8,8,4,5,9,5,6,3,7,4,9
8121,2,5,11,7,8,8,6,7,4,4,6,7,10,7,8,7,7
8122,25,5,9,7,7,5,9,11,6,5,6,5,8,3,8,10,7
8123,1,5,10,7,8,8,8,7,5,7,7,6,5,2,8,6,10
8124,12,6,4,6,7,4,7,7,13,2,7,9,8,9,6,0,8
8125,6,3,5,4,4,2,6,6,5,5,9,7,10,2,8,4,10
8126,23,2,2,4,4,2,7,7,3,9,6,6,8,2,8,6,8
8127,12,6,11,9,8,12,10,5,3,2,9,4,8,11,8,4,6
8128,25,1,0,2,1,0,7,7,3,11,8,6,8,0,8,6,8
8129,17,10,14,8,8,5,8,8,6,5,9,4,9,7,5,6,11
8130,12,7,11,9,8,10,7,10,7,5,7,7,9,8,10,7,12
8131,7,6,10,8,8,11,8,9,5,3,6,7,7,8,7,11,9
8132,22,7,8,7,6,5,2,12,2,2,10,10,8,6,11,1,7
8133,13,4,6,6,4,4,8,8,6,6,6,5,4,6,10,3,5
8134,21,3,4,4,3,1,5,12,3,3,9,11,7,2,10,1,8
8135,9,1,2,2,3,1,10,6,2,6,12,4,8,1,6,1,7
8136,19,4,11,6,9,6,9,11,3,6,6,11,8,2,12,1,8
8137,13,6,9,8,7,5,6,10,2,4,9,8,8,5,8,1,8
8138,1,4,6,5,4,5,8,7,4,5,7,5,7,3,8,6,8
8139,21,3,9,5,7,1,10,8,4,3,5,14,8,3,10,0,8
8140,2,3,8,4,6,1,6,7,7,9,8,6,13,1,9,4,9
8141,0,2,1,3,2,1,9,3,2,2,8,2,8,2,6,2,8
8142,5,10,15,9,8,6,9,7,2,7,10,6,8,4,7,7,8
8143,14,5,8,6,6,4,7,6,8,5,7,5,7,3,9,3,8
8144,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
8145,11,2,6,3,4,2,4,5,1,9,3,2,8,0,7,2,5
8146,4,4,6,6,4,3,7,8,1,9,11,6,8,2,8,4,8
8147,0,4,9,6,6,2,7,4,3,1,6,1,8,3,7,2,7
8148,14,6,8,8,6,9,7,6,5,2,7,5,7,11,9,7,11
8149,25,7,13,7,7,4,8,5,2,8,11,5,9,3,9,5,9
8150,4,4,11,4,8,3,3,8,6,10,7,6,15,0,8,7,7
8151,6,5,10,6,8,4,7,6,7,7,11,6,12,3,10,5,8
8152,24,3,8,5,5,1,8,12,2,3,6,12,8,1,10,0,8
8153,12,6,6,8,5,8,8,9,4,5,6,6,6,9,6,6,4
8154,9,5,9,4,12,4,7,8,3,3,13,5,5,3,8,7,10
8155,6,1,3,2,1,1,7,7,5,4,9,7,9,2,8,3,10
8156,4,4,9,6,6,4,5,8,4,8,11,9,9,2,9,5,6
8157,14,5,7,6,6,5,8,4,4,4,9,3,8,3,7,5,7
8158,18,7,10,8,7,4,8,8,5,10,11,2,8,2,5,5,10
8159,9,2,2,4,4,2,10,6,2,6,12,3,8,1,6,1,7
8160,2,5,7,5,5,2,5,9,6,8,12,9,10,2,10,3,7
8161,3,4,6,6,4,4,9,7,4,6,10,4,5,3,8,3,8
8162,22,4,7,6,5,3,4,8,5,1,7,9,8,8,9,0,8
8163,6,7,11,7,8,6,6,6,6,6,10,6,14,5,8,6,7
8164,20,5,8,5,6,3,3,10,5,6,13,12,9,3,9,1,7
8165,0,2,7,3,4,1,7,6,3,1,7,0,8,2,7,1,8
8166,24,5,11,7,8,4,7,10,2,7,6,12,8,2,11,2,8
8167,19,3,8,4,5,1,10,15,1,6,4,11,9,0,8,0,8
8168,18,4,9,5,6,4,9,8,5,9,6,6,5,0,7,8,8
8169,18,1,0,2,1,1,8,7,4,7,5,6,7,0,8,7,8
8170,15,4,7,6,10,9,8,9,4,0,8,7,6,5,11,5,7
8171,8,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8
8172,7,4,9,4,7,4,7,9,13,2,7,4,8,3,8,0,8
8173,23,3,2,5,3,2,8,7,3,9,6,6,8,3,8,6,8
8174,10,5,7,8,5,5,7,6,1,7,10,6,10,4,7,4,9
8175,12,5,9,6,5,3,11,3,2,2,10,3,9,7,2,1,9
8176,12,2,1,3,1,2,8,6,6,4,7,7,8,6,5,1,7
8177,12,1,0,2,0,0,8,6,9,0,7,8,8,5,6,0,8
8178,13,5,10,7,7,5,6,9,6,5,7,7,8,6,9,2,6
8179,15,5,10,7,7,6,7,7,8,4,7,6,7,3,9,8,9
8180,22,3,3,4,2,2,5,10,3,2,9,9,7,5,11,1,7
8181,13,6,8,9,6,4,7,9,3,5,10,7,7,6,8,1,8
8182,9,5,10,7,8,7,9,10,4,4,9,4,6,4,8,6,4
8183,24,6,11,9,8,5,9,10,0,8,4,11,7,1,10,2,9
8184,25,3,9,4,7,3,7,8,3,12,8,6,8,0,8,7,7
8185,24,6,8,7,10,8,10,12,5,4,6,7,7,5,11,8,5
8186,23,7,10,8,6,4,5,9,3,7,12,9,8,4,9,3,6
8187,3,6,9,8,7,5,9,6,4,7,10,5,6,3,8,3,9
8188,11,4,11,4,8,3,0,2,4,6,1,0,8,0,8,0,8
8189,25,3,8,4,6,4,8,6,2,7,8,6,8,0,9,8,8
8190,22,4,4,5,3,3,5,11,3,2,9,8,7,6,11,2,6
8191,8,0,3,1,2,0,7,7,1,6,13,6,8,0,8,0,7
8192,1,2,0,2,1,1,7,8,7,5,7,5,7,1,8,7,8
8193,3,4,5,6,4,4,5,7,6,7,7,6,8,4,7,5,5
8194,12,4,5,5,8,4,8,7,12,2,6,9,8,8,6,0,8
8195,11,3,8,4,6,3,5,5,2,8,6,2,10,0,7,3,7
8196,14,5,10,4,5,3,6,7,6,3,9,7,9,5,10,5,8
8197,11,4,11,6,8,4,6,5,1,9,7,2,10,0,7,3,8
8198,4,4,8,4,6,2,3,7,6,11,7,7,14,0,8,7,7
8199,19,5,11,5,8,3,7,10,2,9,11,9,4,1,11,3,5
8200,0,2,3,3,2,1,10,2,3,1,10,2,9,2,6,2,8
8201,21,7,12,6,6,3,8,10,5,4,7,10,5,5,12,3,7
8202,21,3,2,6,4,2,7,12,2,3,7,11,9,3,10,1,8
8203,13,3,4,5,3,2,7,9,3,5,10,7,7,5,8,1,8
8204,1,8,13,7,8,7,9,7,4,5,9,5,7,7,6,9,8
8205,15,4,5,5,4,3,5,10,4,5,10,8,3,1,10,4,6
8206,25,2,4,4,3,1,7,8,2,9,11,6,8,1,8,5,7
8207,10,1,0,1,0,0,5,7,7,0,7,6,10,2,8,2,11
8208,23,4,10,7,8,5,12,6,2,7,10,1,6,2,7,3,10
8209,18,4,7,5,5,3,6,8,3,6,10,8,8,2,8,5,5
8210,14,4,9,5,7,4,7,7,8,5,7,6,8,3,8,3,8
8211,6,2,4,3,3,2,6,8,5,5,9,8,9,2,8,4,9
8212,0,3,9,5,7,4,9,3,1,2,7,2,8,2,6,4,7
8213,15,5,5,6,7,3,4,12,9,2,10,6,4,1,10,4,8
8214,14,9,13,6,7,4,6,5,6,4,10,6,10,6,8,5,7
8215,1,5,10,7,7,8,8,7,6,6,6,6,6,2,8,6,10
8216,17,6,9,6,4,4,6,8,3,5,7,4,10,5,8,6,7
8217,22,5,8,7,6,5,4,11,2,3,8,9,9,8,10,1,8
8218,11,3,9,5,7,2,7,3,2,8,7,2,9,1,6,2,8
8219,11,3,6,4,4,2,5,5,1,9,6,2,10,0,7,2,7
8220,2,3,6,4,5,4,5,6,3,5,7,6,11,4,10,6,9
8221,15,3,5,5,3,2,8,9,3,4,12,4,3,1,10,3,8
8222,3,3,3,3,5,2,5,7,10,7,7,6,5,3,8,3,8
8223,0,3,11,5,8,2,9,6,3,1,8,0,8,2,7,2,8
8224,13,3,6,5,4,3,5,9,6,4,8,7,9,5,9,1,7
8225,19,4,5,5,5,5,7,8,4,7,7,6,9,3,7,7,6
8226,24,3,5,5,8,7,10,10,4,2,4,8,9,4,13,6,8
8227,8,1,7,2,5,2,7,7,0,7,7,6,8,0,8,2,8
8228,21,5,10,5,8,3,3,11,3,4,10,12,8,2,10,1,8
8229,20,3,2,4,4,2,7,8,6,6,6,9,9,3,9,1,8
8230,2,4,8,4,6,2,5,7,6,7,11,9,14,1,9,3,8
8231,17,8,12,8,6,6,7,8,3,6,9,3,8,6,6,6,6
8232,2,3,5,4,4,1,3,9,5,7,12,10,11,1,9,2,7
8233,15,3,5,4,8,6,8,9,3,1,8,7,6,4,10,5,8
8234,4,4,8,4,6,4,3,8,5,9,7,6,14,0,8,6,8
8235,16,2,1,3,2,1,8,6,7,5,6,6,8,3,8,4,8
8236,21,2,1,4,3,1,7,12,2,3,7,11,9,2,10,1,8
8237,19,3,6,4,4,3,8,11,2,6,6,11,8,2,11,1,8
8238,4,4,6,6,4,6,7,8,3,5,6,7,11,3,10,7,8
8239,12,6,11,9,8,12,9,7,3,3,8,4,7,12,5,4,5
8240,21,8,12,6,6,3,8,11,4,5,5,10,6,4,10,3,5
8241,17,4,7,5,5,4,10,7,3,6,10,3,7,3,7,3,10
8242,9,1,5,3,4,1,9,6,2,6,14,5,10,0,7,0,7
8243,25,1,1,2,3,1,8,7,5,8,6,6,7,1,8,7,8
8244,1,6,12,6,7,5,9,7,3,5,9,5,7,6,7,8,9
8245,17,4,8,6,6,5,9,7,4,5,9,3,8,3,7,4,11
8246,21,2,1,4,3,1,5,12,3,3,9,11,8,2,10,1,8
8247,10,1,1,1,1,0,4,7,6,3,7,6,11,3,8,2,11
8248,0,3,3,5,5,2,7,5,3,1,6,1,8,2,7,2,7
8249,12,4,4,6,3,4,5,6,4,4,10,10,10,6,5,2,7
8250,24,2,0,2,0,0,7,10,3,1,7,12,8,1,11,0,8
8251,23,7,10,9,8,8,8,6,3,5,6,7,7,4,10,11,8
8252,0,3,9,5,6,2,9,6,3,1,8,0,8,2,7,1,8
8253,17,4,7,4,5,4,6,10,7,3,7,4,9,2,7,5,11
8254,9,3,7,4,5,2,10,7,1,6,13,3,7,0,8,0,8
8255,0,4,10,7,8,4,13,2,4,4,12,1,9,3,7,4,10
8256,5,1,0,1,0,0,3,12,4,2,11,9,6,0,8,2,7
8257,24,2,2,4,4,2,7,10,1,7,7,11,8,1,11,2,8
8258,23,4,3,5,5,1,7,7,5,4,7,6,8,3,8,4,8
8259,10,3,6,4,4,4,6,7,3,6,6,5,9,3,8,4,9
8260,3,3,7,4,5,4,7,7,7,7,7,7,5,3,8,3,7
8261,24,5,7,6,5,5,8,5,6,5,5,8,8,3,9,9,6
8262,5,3,4,4,6,2,1,12,5,6,11,11,9,0,8,2,6
8263,23,5,8,7,6,3,7,8,1,8,10,6,8,3,8,4,7
8264,11,5,9,7,7,5,8,4,1,8,9,2,10,1,6,3,9
8265,22,8,11,8,8,9,6,10,4,3,9,6,6,11,10,4,5
8266,0,5,8,9,6,6,7,5,2,4,6,1,6,5,7,5,6
8267,23,3,6,4,4,3,8,5,2,5,6,7,8,2,9,8,9
8268,22,6,9,8,7,4,10,8,5,2,6,8,8,9,9,0,8
8269,0,2,3,3,2,1,8,2,2,1,8,2,8,2,6,3,8
8270,8,1,3,2,2,1,7,8,1,7,13,6,8,0,8,1,7
8271,20,4,9,6,7,8,8,6,4,4,6,7,8,8,9,5,6
8272,11,2,2,3,4,2,5,4,5,7,2,2,5,1,6,1,6
8273,23,4,6,7,4,3,5,9,3,8,11,12,9,3,9,4,5
8274,3,1,0,1,1,1,6,7,8,5,6,6,6,2,8,2,8
8275,19,3,4,3,3,2,5,11,2,7,11,9,5,1,11,2,5
